,0
1053,2.1550790063796797e-05
1054,3.045331778672749e-08
1055,2.1399926522394262e-08
1056,8.862070515204256e-09
1057,0.0004990664655028656
1058,2.026348191201739e-07
1059,4.3115367056598504e-08
1060,7.198844041438143e-08
1061,0.0007448516492358408
1062,7.798999287607674e-08
1063,1.9390928418084184e-06
1064,1.4624136793681686e-08
1065,7.421585954121103e-06
1066,3.93872240694185e-06
1067,1.1605467039837592e-05
1068,9.807696674424705e-11
1069,1.911335243135742e-07
1070,4.67019228148728e-06
1071,2.5152656836534546e-08
1072,4.442345149695207e-06
1073,0.0008963101155592987
1074,1.5180245790374633e-05
1075,0.0007448516492358408
1076,2.277277082426255e-06
1077,1.8909734696446617e-06
1078,1.7301653733393528e-06
1079,3.3966457940334253e-07
1080,3.953963205482199e-06
1081,3.4905205419530554e-06
1082,1.6399100699218725e-06
1083,6.503482196023884e-07
1084,3.2709242673341803e-06
1085,0.00019720017955117145
1086,1.7379681032024148e-07
1087,4.2029028732646486e-07
1088,7.523507954594482e-09
1089,8.01829895654033e-07
1090,1.4868165882393888e-05
1091,2.693326997345036e-07
1092,1.494485776053145e-07
1093,8.47633371635893e-07
1094,1.3512124952375418e-07
1095,0.005565015431638571
1096,1.184418678240531e-09
1097,2.6327689240993012e-05
1098,4.5707777873474406e-06
1099,2.1013178405442198e-08
1100,5.155756028960393e-07
1101,0.00014597943657418148
1102,0.0007448516492358408
1103,4.6287773874243845e-06
1104,0.0007448516492358408
1105,9.733570311653269e-08
1106,2.8013129169518923e-06
1107,1.561545820490623e-05
1108,1.973884248600103e-07
1109,8.282039473145807e-06
1110,0.0007275865921389839
1111,3.783405005719224e-05
1112,0.0002642625904586372
1113,1.9880381416394316e-06
1114,6.874211690723804e-06
1115,7.367500030479842e-05
1116,7.701626280358655e-05
1117,8.207682838354392e-08
1118,7.481570543623194e-06
1119,3.5013573598740504e-09
1120,4.599051461756741e-06
1121,8.544563565052809e-08
1122,0.001498632342387043
1123,5.277433944466091e-06
1124,2.0262149975711514e-05
1125,4.7584927843559575e-06
1126,5.234356972584945e-05
1127,6.644723260421954e-06
1128,8.566271616338543e-07
1129,9.603215948200527e-05
1130,2.6242857401025297e-08
1131,2.1229278955691046e-06
1132,8.277775273491423e-08
1133,4.150954293158663e-06
1134,9.287272455623026e-08
1135,1.2482655032489926e-05
1136,2.2207027622122637e-07
1137,1.044116687172752e-06
1138,7.850750591732732e-06
1139,2.0846932743539066e-05
1140,3.655803654308524e-07
1141,1.4343891943561295e-05
1142,0.0040018033696652255
1143,1.2310601377839854e-05
1144,8.301840606500434e-08
1145,2.3591489965515105e-08
1146,0.00019911165967746697
1147,1.7200508511644626e-06
1148,4.0793382825547026e-07
1149,1.5323687925499638e-05
1150,2.5197640785981404e-07
1151,9.59562131539764e-08
1152,2.9993622449673555e-08
1153,1.6778109620141795e-05
1154,7.628241651746127e-07
1155,3.794128871746002e-07
1156,1.9193648388103803e-08
1157,3.8514292761034014e-05
1158,3.3962609753596386e-07
1159,1.7256782833101164e-05
1160,3.233245034430235e-05
1161,2.638255188056202e-06
1162,0.00015484484362415058
1163,1.110131316693402e-07
1164,1.2328907286263611e-08
1165,0.00043924601341990913
1166,2.5076667102300057e-06
1167,8.657053881748097e-06
1168,9.829752361918317e-06
1169,0.00039928198624146396
1170,4.274992099866831e-07
1171,0.00030231733847879303
1172,3.943458268936229e-09
1173,2.0304415229829867e-05
1174,6.79028554032939e-06
1175,4.828791974644356e-06
1176,3.845608041612234e-10
1177,0.0003884593125441926
1178,1.488532176044831e-05
1179,1.0562191523962105e-05
1180,2.3278314945466014e-07
1181,2.6248194794397997e-07
1182,9.815829096939932e-06
1183,6.071622152330025e-07
1184,1.6799984682753634e-06
1185,9.058990311833596e-05
1186,3.656189307771804e-06
1187,2.6246476678415804e-08
1188,2.186184011401708e-07
1189,2.5516647636348986e-08
1190,0.00022619331607271606
1191,3.812191442288999e-05
1192,7.003903217983415e-05
1193,3.8050581993595657e-07
1194,0.0004499756339201108
1195,6.937203662473722e-09
1196,4.058013465024077e-06
1197,9.934623990768419e-06
1198,3.1334468269289696e-06
1199,1.4300456113931987e-05
1200,0.00023381020714570433
1201,0.00028156417958354507
1202,6.069615588979608e-05
1203,0.0004482483196654527
1204,5.602265503617877e-07
1205,4.137642523534921e-06
1206,1.7804407079525568e-06
1207,8.299033913464735e-06
1208,3.515953695699357e-09
1209,1.3247185173923248e-07
1210,2.2953685962989932e-07
1211,0.0002717686133452855
1212,1.462607683758723e-06
1213,1.762352794799715e-06
1214,8.119380035297336e-10
1215,2.780715819116321e-06
1216,8.791370976877633e-06
1217,5.428347293523888e-08
1218,1.6437698060121689e-06
1219,2.8810724171437735e-05
1220,1.4392696790226358e-09
1221,2.3132789615223703e-07
1222,1.3745952424038131e-05
1223,0.00031187106825319766
1224,2.9184684306788397e-07
1225,3.5998400664147924e-08
1226,9.636688554076346e-06
1227,0.0002850206464614486
1228,5.743606147818755e-06
1229,5.738580856326261e-08
1230,5.2618906831567554e-08
1231,0.0001059160266941823
1232,7.245003244979458e-07
1233,1.6186357703788325e-06
1234,8.756474355188624e-07
1235,1.7314448383834034e-06
1236,8.946699674049371e-08
1237,2.2771605856900604e-06
1238,1.0452549335573628e-06
1239,0.0007448516492358408
1240,2.451276566310564e-07
1241,9.112284570337469e-06
1242,3.46491814080114e-06
1243,1.5586321530004263e-06
1244,8.856701221470833e-10
1245,2.079566647974895e-09
1246,1.749499650529634e-07
1247,3.4727915648437942e-06
1248,3.172163497404548e-07
1249,9.508964743175794e-05
1250,3.370422087976855e-09
1251,3.427391377369327e-05
1252,2.4133488853886114e-08
1253,5.774381097063764e-10
1254,7.711561768619913e-05
1255,1.016919587147707e-07
1256,1.4108198047887272e-07
1257,3.2820402046542604e-05
1258,4.55397564442741e-07
1259,6.658217238153452e-07
1260,3.3202426775726095e-07
1261,1.1044770722373351e-05
1262,7.633516857596172e-07
1263,0.0014905048234246038
1264,1.0771371202064838e-05
1265,1.3915599790275108e-05
1266,5.5580143281646135e-06
1267,2.616232460036626e-07
1268,0.0005542024914641948
1269,6.615919118106569e-05
1270,6.3875193242300385e-06
1271,0.0004078206218286824
1272,5.642362858264463e-09
1273,2.3504440758820042e-07
1274,1.0312029800803103e-06
1275,2.739170140643758e-06
1276,2.3492624743800215e-06
1277,4.795679668022238e-07
1278,3.358660394615249e-06
1279,4.708639757486326e-07
1280,6.510214378556818e-06
1281,2.4549269350290066e-06
1282,1.900741708800342e-07
1283,3.1105420824684786e-05
1284,2.435223099930283e-06
1285,6.725298719182422e-07
1286,2.1435648072221885e-05
1287,0.00033349397434552877
1288,4.2920886095713076e-05
1289,8.87692431521929e-06
1290,1.7483122099297187e-07
1291,1.2628727896062496e-05
1292,0.0015434785428753922
1293,1.3700752685014295e-08
1294,5.205917686120604e-07
1295,1.9199637175572684e-07
1296,5.1886215097438486e-08
1297,1.0505983265644522e-05
1298,1.888098910324947e-05
1299,0.0004499756339201108
1300,7.57707370553553e-09
1301,4.473583288929262e-05
1302,6.785316159646489e-05
1303,0.0004499756339201108
1304,5.899969932484703e-07
1305,1.4226419154229028e-06
1306,1.4878689049813978e-08
1307,1.837563520368887e-05
1308,4.707644270453907e-08
1309,6.180002043849212e-07
1310,0.00014446140184086792
1311,3.3965832869485875e-07
1312,8.514457259263386e-08
1313,2.7600215504635103e-06
1314,9.94280493887673e-07
1315,9.394869691340098e-09
1316,1.1628358212820057e-09
1317,9.019920090295287e-07
1318,0.0007448516492358408
1319,1.6090617114020883e-06
1320,0.0005477026646093072
1321,1.9688102960297784e-05
1322,0.0007448516492358408
1323,1.069798371664401e-05
1324,3.9953890905177707e-10
1325,0.0007448516492358408
1326,0.0006145426371342624
1327,4.889596543480607e-07
1328,4.85457422485772e-11
1329,1.8617524663315127e-06
1330,0.01447957714633425
1331,5.722025593902871e-06
1332,0.0003750322694985375
1333,7.407092530812292e-06
1334,2.571672954191045e-07
1335,1.696265194506132e-05
1336,2.336387767268614e-05
1337,7.996921380946542e-08
1338,4.163867694198476e-05
1339,1.498492938368674e-07
1340,6.189649916643677e-07
1341,3.6299869360651914e-05
1342,1.5223056376913828e-05
1343,1.2987249542438916e-05
1344,1.7796157325858752e-05
1345,1.5590890079354681e-06
1346,7.979837148578781e-08
1347,0.0007448516492358408
1348,0.0006302533575794753
1349,2.5191578124387104e-06
1350,3.3504931100696744e-05
1351,0.0006362475031066046
1352,2.7305509404040285e-05
1353,0.0006362475031066046
1354,1.0301270283483208e-06
1355,2.91591917687513e-06
1356,6.944575523365248e-07
1357,0.000261438273369948
1358,3.2799611389825915e-06
1359,4.73317700586199e-05
1360,0.00011061173813076342
1361,1.8916227302110074e-06
1362,4.4128758337223866e-06
1363,3.3028968903437917e-07
1364,9.976130920933442e-08
1365,2.3297844883379387e-07
1366,8.875969159517352e-06
1367,1.1957337384050511e-05
1368,3.018083272746929e-05
1369,7.404969557352094e-07
1370,2.312870929674954e-06
1371,5.509884313409336e-06
1372,0.0007448516492358408
1373,3.1169883571236514e-05
1374,7.672277699158777e-06
1375,8.76656375088119e-05
1376,4.2773917862260635e-05
1377,4.853148383836504e-06
1378,1.0676584520533352e-05
1379,4.398307752138481e-05
1380,0.0002712026840128608
1381,0.0007448516492358408
1382,5.601217077820569e-05
1383,0.0002680136933395632
1384,1.2596721009806615e-06
1385,3.195507489672424e-05
1386,1.549813915493077e-06
1387,1.500448580954211e-08
1388,5.5899247423089415e-06
1389,0.0009473110497869706
1390,0.00027718879233782506
1391,6.96494927259663e-05
1392,2.1283047420082424e-05
1393,3.869555581167537e-06
1394,0.00015776044178533713
1395,1.073955104662753e-07
1396,3.508778526013786e-05
1397,1.6711576448911808e-05
1398,1.1049118614007147e-06
1399,6.304119965281525e-09
1400,5.424933561786e-05
1401,4.7780649657250853e-05
1402,2.1575306250266122e-07
1403,2.912552206872402e-09
1404,0.00022030174579541916
1405,3.893127046352901e-05
1406,2.6629521418972228e-08
1407,3.439108258867649e-07
1408,7.762815486842451e-06
1409,6.197473998196275e-07
1410,1.213829380840231e-05
1411,0.00040712876283417645
1412,1.2920874249205678e-07
1413,0.0004912788540177521
1414,0.0003428651073219297
1415,8.246426072714175e-08
1416,0.00035123314192268124
1417,8.802043221346991e-08
1418,3.9137603453462215e-09
1419,5.8508833684663806e-06
1420,5.024348729305761e-06
1421,3.6249934520683777e-05
1422,0.0005517568097869307
1423,4.543721748822222e-06
1424,2.1752948519068567e-07
1425,2.118901946516524e-05
1426,1.0305962205287339e-07
1427,5.7388064933557724e-05
1428,8.289834855991721e-06
1429,1.918826407928435e-06
1430,2.45182626571497e-11
1431,6.93513940084315e-06
1432,1.5144252064863879e-09
1433,1.4469607261937354e-06
1434,1.133360565412097e-06
1435,6.3633704087591365e-06
1436,6.952527758295775e-05
1437,1.1420605506943435e-06
1438,6.377614317160498e-05
1439,2.7818592794369904e-06
1440,2.134378680574168e-06
1441,3.441872692471093e-08
1442,2.943068321993466e-05
1443,1.22986702227904e-05
1444,0.001819566509260848
1445,0.015085678310907489
1446,3.2168210117596034e-06
1447,3.1557596428602025e-05
1448,4.235797303680656e-06
1449,3.999143284434312e-06
1450,4.9349396101935374e-08
1451,1.9301760376707468e-07
1452,2.4736432482590266e-06
1453,1.2425902251819475e-07
1454,1.6532807934892637e-05
1455,0.0007448516492358408
1456,3.553498097436846e-07
1457,5.310227997883765e-07
1458,5.955978532475536e-06
1459,1.2297987237666316e-07
1460,2.385563416704231e-06
1461,0.0004499756339201108
1462,3.8710760382733595e-07
1463,3.072616494201719e-08
1464,8.771268595705318e-06
1465,3.5127546605275604e-06
1466,7.070704019214686e-08
1467,2.99731404451759e-07
1468,1.919658084268329e-06
1469,6.66356143418034e-05
1470,0.00021531492651847246
1471,1.273625598913825e-07
1472,2.5902340916210528e-05
1473,2.49405853906778e-09
1474,0.000261438273369948
1475,5.06262614492191e-05
1476,1.3688308604467288e-06
1477,1.5017289310017128e-05
1478,1.0275250035459386e-06
1479,3.3282127124267154e-07
1480,1.4556506500347286e-08
1481,5.669881754814092e-06
1482,8.706249868615074e-06
1483,1.2291647207880722e-06
1484,1.0547409863061451e-05
1485,1.8599782973513639e-07
1486,0.0005234655081045949
1487,6.20841999943221e-05
1488,2.584792379202933e-06
1489,5.355822982220484e-07
1490,1.941081156039257e-05
1491,1.6597239725160056e-06
1492,9.221290960329501e-07
1493,1.6696442770715119e-06
1494,6.655453183726288e-05
1495,4.061839764546289e-05
1496,3.1733878587502156e-07
1497,1.1765082473702873e-07
1498,1.1357260696088096e-06
1499,1.1082760392892093e-06
1500,1.9676207612269603e-05
1501,1.7183672172741347e-10
1502,9.024085961605383e-07
1503,3.023895015566389e-07
1504,1.4880506412028998e-05
1505,2.7500912710225192e-05
1506,1.2767614241039695e-06
1507,2.50813112167149e-11
1508,9.221199283830449e-06
1509,1.9845929679482928e-07
1510,0.00034694654263391496
1511,6.923753169638335e-08
1512,6.22951441479726e-05
1513,1.989890768505996e-07
1514,0.0005445620272645354
1515,7.979549824700164e-09
1516,0.00029442287045741255
1517,3.75910849296151e-09
1518,8.174092885908963e-08
1519,0.0002631500688578584
1520,5.461069956423038e-06
1521,5.64570280998735e-07
1522,2.4513538528473192e-08
1523,1.0002278633381721e-05
1524,2.510942208561652e-06
1525,3.688666277556239e-06
1526,9.60310010954383e-07
1527,6.124097081329003e-07
1528,0.00010931700407704157
1529,0.0007448516492358408
1530,1.3573554628467599e-05
1531,8.611970291602347e-06
1532,2.5335235776071427e-05
1533,0.002555064961484284
1534,0.0007448516492358408
1535,1.4793902606965468e-05
1536,5.269390937609015e-05
1537,2.8641746406642017e-06
1538,7.063587000711408e-05
1539,6.879831334835585e-09
1540,0.0005910049314857994
1541,9.957472864182051e-11
1542,4.561685883677994e-09
1543,3.3747180367617896e-05
1544,0.0015434785428753922
1545,6.688025791216205e-09
1546,4.0060614784225305e-11
1547,2.8694966877421392e-05
1548,5.543089668177747e-08
1549,3.4454344151507843e-07
1550,2.490998488117713e-07
1551,9.213796192533688e-07
1552,1.6775861527725646e-06
1553,1.6114680252119098e-05
1554,5.510993153625684e-06
1555,0.0003258519329751179
1556,6.345682361415768e-06
1557,5.7402545969725454e-05
1558,3.7419595076943422e-06
1559,1.6203249994978664e-05
1560,1.4480928784589626e-06
1561,0.0005087670132030598
1562,9.523437308580577e-05
1563,3.958120585716799e-06
1564,5.01454597263964e-06
1565,3.36109888187929e-07
1566,8.187077265848394e-07
1567,1.4350331149415714e-07
1568,2.4680855983215154e-05
1569,1.5032221983301411e-05
1570,6.271010764129907e-09
1571,0.0007448516492358408
1572,1.1759535642053067e-07
1573,4.717472164598343e-07
1574,2.4793178731077675e-09
1575,1.5244768787455199e-05
1576,0.0015058239562301293
1577,4.863498008006147e-09
1578,7.289195029524503e-08
1579,8.403788515605519e-06
1580,0.00013246296764891439
1581,1.3106270544252723e-05
1582,1.247292293230519e-06
1583,1.1250859549543416e-05
1584,5.285097627755196e-07
1585,0.0007448516492358408
1586,0.00017639280928769368
1587,0.0003177185220705981
1588,4.3614497099656576e-05
1589,1.1263142267918478e-06
1590,1.4467496463102783e-06
1591,1.214038851949907e-08
1592,5.0073050412723044e-06
1593,2.1470312923898364e-05
1594,8.948976107703887e-08
1595,2.8091114892466776e-06
1596,7.557537051560968e-07
1597,0.00654900326673448
1598,1.9068631310814031e-07
1599,3.1896995225251713e-06
1600,0.0032210681403439514
1601,0.0010631814568282953
1602,0.0006510493994613976
1603,9.980916645416517e-06
1604,3.7050917283244895e-08
1605,1.0144439107067916e-07
1606,1.41256528354549e-05
1607,3.5191752404607542e-06
1608,0.00025142592696380476
1609,8.419325930189578e-11
1610,8.77652702083789e-06
1611,2.394610674326704e-06
1612,7.085003201473905e-06
1613,5.269390937609015e-05
1614,1.2298074917384155e-08
1615,4.700542931046866e-05
1616,0.0004499756339201108
1617,1.6006977710424068e-05
1618,9.321442237252214e-05
1619,9.841386469873532e-05
1620,5.5600723404833955e-08
1621,2.3319331280216395e-06
1622,0.00010999286027259569
1623,2.3320039842524564e-05
1624,1.8292020204619777e-05
1625,5.130827134133536e-07
1626,7.023986839264496e-08
1627,0.0004499756339201108
1628,0.0003750322694985375
1629,3.3662530871748454e-05
1630,1.0942097857172077e-07
1631,3.556010953573279e-05
1632,0.0007448516492358408
1633,8.768401350641615e-06
1634,1.172564373108789e-09
1635,4.036272871225763e-06
1636,9.739918637444335e-07
1637,2.8506331186161024e-09
1638,6.424946621057759e-05
1639,0.0035714314569960798
1640,8.813356884137834e-06
1641,1.5841066741937015e-06
1642,2.3247756710602707e-05
1643,2.1692785083993477e-05
1644,1.1906083332387704e-07
1645,4.992261799455593e-08
1646,3.048749884257734e-07
1647,7.097995759721274e-11
1648,8.858515146939362e-08
1649,0.0003281055638551671
1650,2.0257148846721597e-06
1651,1.6922048451154796e-05
1652,0.00011332868164377484
1653,1.985657206519237e-06
1654,1.9931572547439456e-06
1655,6.414910353022181e-06
1656,4.382662091940994e-08
1657,1.1425440069946414e-05
1658,0.001498632342387043
1659,1.027551250807131e-08
1660,3.0671287785369217e-06
1661,3.3815738931548643e-06
1662,3.120959215651027e-07
1663,5.837660317804669e-05
1664,2.5859800742424844e-07
1665,0.0001282078931947039
1666,9.473894948149416e-08
1667,0.0007448516492358408
1668,1.9406787017197586e-08
1669,5.1164622192284544e-06
1670,0.0001121408733804152
1671,0.0004499756339201108
1672,0.0007448516492358408
1673,5.545788613413472e-07
1674,0.00791529980164411
1675,0.00011126094991104627
1676,1.6015304409223006e-05
1677,5.264314472808337e-06
1678,0.00011862229291192951
1679,4.1535696551471604e-08
1680,1.0129277515118504e-07
1681,5.822825111431464e-06
1682,1.5350153317551943e-07
1683,2.5476807576394562e-06
1684,0.0007448516492358408
1685,6.246123109536936e-06
1686,3.620118693655639e-09
1687,9.904506298700797e-07
